Customer_ID,Full_Name,Gender,Age,Email,Phone,City,State,Country,Zip_Code,Join_Date,Customer_Segment,Preferred_Channel,Payment_Preference,Churn_Risk_Score,ARPU
CUST000812,Marc Lee,Other,23,holly75@example.org,626-046-7907x322,Kristyland,Idaho,USA,24609,2021-12-23,Enterprise,Web,Card,55.4,49.16
CUST000813,James Brown,Female,18,wallercindy@example.net,835.266.9620,West Jacobstad,Utah,USA,16197,2021-08-24,Residential,Call Center,Bank Transfer,19.7,46.4
CUST000814,Laurie Hernandez,Other,36,martintony@example.com,(678)877-7538,Lake Scott,Oklahoma,USA,50278,2025-04-14,Small Business,Web,ACH,25.5,12.37
CUST000815,April Shepherd,Other,78,brian02@example.net,185.238.2201x53998,Rubenton,Connecticut,USA,86511,2023-11-11,Residential,Retail,ACH,27.7,54.18
CUST000816,Sheila Arnold,Other,46,ramoslatoya@example.org,(006)272-4855,Hollowaybury,South Dakota,USA,12114,2023-03-15,Small Business,Call Center,Wallet,10.3,51.26
CUST000817,Zachary Mitchell,Male,25,whitealicia@example.net,(078)691-4199,East Morgan,Mississippi,USA,90598,2021-05-23,Enterprise,Retail,Wallet,24.1,32.43
CUST000818,Emily Smith,Other,63,kaitlynstevenson@example.org,249.167.4844x5630,South Cody,Maine,USA,83430,2021-02-10,Enterprise,App,ACH,0.0,23.62
CUST000819,Justin Brown,Male,74,lrodriguez@example.org,003-196-9196x78717,New Cody,Delaware,USA,61902,2024-09-12,Residential,Call Center,Bank Transfer,15.0,14.45
CUST000820,Timothy Murray,Other,18,martinezannette@example.net,221-874-6991,East Nicholas,South Carolina,USA,07275,2021-02-15,Enterprise,Call Center,ACH,60.7,37.76
CUST000821,Angelica Edwards,Female,57,timothy36@example.org,2261831620,New Robertport,Texas,USA,57820,2022-11-10,Enterprise,Call Center,Bank Transfer,23.8,37.01
CUST000822,Joe Williams,Male,21,lyonsjasmine@example.net,808-188-9594,Mikemouth,Massachusetts,USA,60548,2024-07-27,Small Business,Call Center,Bank Transfer,3.3,56.63
CUST000823,Brandon Sampson,Female,78,zturner@example.com,9742136808,Allisonmouth,Ohio,USA,19275,2025-01-09,Small Business,Call Center,Wallet,48.8,36.49
CUST000824,Bruce Lee,Male,25,phillipsjared@example.org,001-984-068-5709,Monroefurt,Oklahoma,USA,27846,2023-03-14,Residential,App,Bank Transfer,0.0,33.38
CUST000825,Katherine Lopez,Female,71,cody28@example.org,+1-976-130-7939x829,Parrishstad,Oregon,USA,69828,2024-01-20,Small Business,Retail,Card,10.9,71.2
CUST000826,Nicole Johnson,Female,38,nelsonlisa@example.com,(434)378-5053x79135,Josephside,Colorado,USA,61999,2021-12-07,Enterprise,Retail,Card,22.3,76.79
CUST000827,Roger Freeman,Female,44,trowland@example.com,151.521.6277,North Ronald,Wisconsin,USA,57953,2021-12-26,Enterprise,App,Card,27.9,89.45
CUST000828,Nicholas Morris,Other,68,jeremybutler@example.net,211-963-4993,Victorville,Maryland,USA,12774,2021-01-16,Small Business,Retail,Bank Transfer,53.2,63.72
CUST000829,Joshua Williams,Male,40,ojordan@example.org,(278)464-2946,Lutzbury,Nevada,USA,89297,2022-10-27,Small Business,Web,Card,14.3,45.27
CUST000830,Justin Evans,Male,19,gdaugherty@example.net,001-296-564-8255x703,North Juanchester,Colorado,USA,37408,2022-11-20,Residential,Retail,ACH,53.5,62.87
CUST000831,Madison Ramirez,Female,31,gomezgerald@example.net,853.574.4886,Terranceburgh,Alabama,USA,07629,2020-08-28,Enterprise,Web,Wallet,14.1,40.4
CUST000832,Kara Johnson,Male,77,brian37@example.com,(573)951-3772,Meganton,Wisconsin,USA,13860,2023-01-18,Residential,Retail,ACH,0.8,30.74
CUST000833,Tina Davis,Male,38,grios@example.com,001-692-178-3659x96771,Castanedatown,Vermont,USA,28814,2023-01-23,Small Business,App,Wallet,41.0,52.09
CUST000834,Monica Haynes,Other,40,dianesmith@example.org,+1-280-266-5977x279,Stokesmouth,Connecticut,USA,43609,2023-04-28,Small Business,Web,Card,8.8,26.07
CUST000835,Michael Brown,Male,75,uhoward@example.org,001-653-098-9205x590,South Sarah,Texas,USA,22142,2021-06-17,Enterprise,Web,Wallet,53.8,60.36
CUST000836,James White,Male,49,xgutierrez@example.org,001-943-544-3092x5333,Josephburgh,Pennsylvania,USA,07082,2022-06-25,Small Business,Retail,ACH,53.0,33.55
CUST000837,Michael Stevens,Other,19,jeffrey94@example.com,(791)253-9240x5399,New Nathanstad,Wyoming,USA,09321,2020-06-30,Residential,Call Center,Wallet,31.8,53.94
CUST000838,Andrew Clark,Female,75,catherine86@example.org,680.635.8436x50605,Port Cassandra,Montana,USA,47093,2022-05-19,Small Business,Call Center,ACH,45.9,5.0
CUST000839,Bobby Castillo,Male,53,austin88@example.net,001-070-641-7415x076,Glennside,Alabama,USA,75793,2020-11-28,Small Business,Call Center,ACH,35.7,47.94
CUST000840,Vincent Koch,Other,63,dillonsarah@example.net,107-296-1199,Courtneyhaven,South Dakota,USA,50132,2021-10-05,Residential,Call Center,Bank Transfer,26.5,34.01
CUST000841,Kimberly Knapp,Male,26,susan91@example.org,+1-241-164-9902x186,Ramirezton,New Mexico,USA,63463,2024-12-30,Enterprise,Retail,Wallet,0.0,54.69
CUST000842,Rachel Davis,Other,67,thompsonchristopher@example.net,(894)469-1675x4195,West Stacymouth,West Virginia,USA,33486,2025-08-30,Enterprise,App,ACH,22.6,36.06
CUST000843,Brandon Ward,Male,69,kevinquinn@example.net,749.526.0148x8610,North Juan,Georgia,USA,79120,2020-05-16,Residential,Retail,ACH,32.9,5.0
CUST000844,Veronica Johnston,Male,26,jbrown@example.net,+1-809-070-8180x359,Brandonfurt,Wyoming,USA,13230,2024-07-09,Small Business,App,Wallet,32.1,35.95
CUST000845,Daniel Lopez,Other,69,jeffrey11@example.com,667-790-5828,West Alexa,Mississippi,USA,63768,2021-05-26,Small Business,Retail,Wallet,24.0,9.12
CUST000846,Cory Lang,Female,51,cbailey@example.org,756.372.9835,North Robert,Wyoming,USA,45947,2024-02-15,Small Business,Web,Wallet,0.0,54.98
CUST000847,Lee Powell,Female,74,nthompson@example.com,876.879.8504x75023,South Nicole,Pennsylvania,USA,47385,2020-09-26,Enterprise,Call Center,Wallet,33.8,75.43
CUST000848,David Rice,Male,33,larrygarza@example.net,165-161-2418x69194,Andersonburgh,Arizona,USA,85019,2020-03-30,Enterprise,App,ACH,42.1,62.99
CUST000849,Kelsey Forbes,Other,38,russellwilliam@example.org,893.654.1519x35549,Lake Olivia,Tennessee,USA,45936,2020-01-12,Enterprise,Web,Wallet,55.8,46.25
CUST000850,Melanie Dennis,Female,32,nwhitaker@example.net,001-328-232-4051x70845,Port Janice,Tennessee,USA,93580,2024-06-16,Enterprise,Retail,Card,47.2,75.7
CUST000851,James Banks,Other,27,david60@example.com,001-869-296-5783x161,Mcintoshville,Nebraska,USA,93521,2021-01-24,Residential,App,Bank Transfer,16.2,10.98
CUST000852,Mark Sherman,Female,37,aholder@example.com,001-932-455-2205,East Ashleyview,Mississippi,USA,53897,2024-03-10,Residential,Retail,Bank Transfer,21.9,24.85
CUST000853,Jill Thompson,Other,65,isharp@example.com,001-607-298-1499x925,East Shawn,Illinois,USA,43228,2020-01-12,Residential,Retail,ACH,24.1,36.62
CUST000854,Margaret Crawford,Male,39,lorizuniga@example.org,(843)534-7676,Moodymouth,Hawaii,USA,27233,2020-11-12,Residential,App,Wallet,31.7,37.76
CUST000855,Cheryl Larson,Other,71,kpearson@example.com,+1-705-015-6059x38532,New Markport,Utah,USA,77704,2024-10-07,Small Business,Retail,ACH,22.0,49.16
CUST000856,Elizabeth Riley,Other,28,qcardenas@example.net,+1-188-998-2531,East Bettychester,Indiana,USA,17269,2022-04-14,Enterprise,Web,ACH,26.1,63.79
CUST000857,Sherry Jones,Male,54,xpearson@example.net,(160)709-4669x9233,Sarahfort,Montana,USA,21105,2020-08-23,Enterprise,Web,ACH,45.0,74.15
CUST000858,Debra Hunter,Male,61,jwilson@example.org,(041)760-1988,North Michael,Arizona,USA,35948,2025-08-11,Residential,Retail,ACH,51.0,51.18
CUST000859,Robert Fox,Female,54,vcuevas@example.org,6571178607,Port Leah,North Carolina,USA,21164,2023-01-09,Residential,Retail,Wallet,24.8,28.02
CUST000860,Elizabeth Harding,Female,57,tamarahunt@example.com,001-683-050-3197x080,East Richardmouth,Georgia,USA,94012,2023-02-12,Residential,Call Center,Bank Transfer,7.3,21.27
CUST000861,Douglas Davis,Male,58,jbender@example.org,352.812.8792x375,South Stephenstad,Utah,USA,77714,2021-11-04,Residential,App,ACH,33.9,45.42
CUST000862,Mrs. Pam Kelly,Female,27,nielsenstephanie@example.com,001-232-229-7307,Matthewfort,Nevada,USA,48864,2023-05-23,Small Business,App,Card,69.0,56.17
CUST000863,Marvin Nunez,Other,40,robinsonshelley@example.org,421.894.2261,Lake Dana,Mississippi,USA,45933,2025-07-20,Residential,Retail,Bank Transfer,28.2,26.55
CUST000864,Gary Rodriguez,Other,24,nreynolds@example.com,4061500958,Trevorbury,Minnesota,USA,80102,2024-01-18,Residential,Retail,ACH,52.3,73.87
CUST000865,Ryan Velasquez,Female,28,cynthiabarker@example.com,671.135.0596x2256,Davidport,Maine,USA,95494,2023-07-14,Enterprise,Web,Card,0.0,33.48
CUST000866,Rachel Romero,Other,36,davidpierce@example.net,(113)172-1620,Lake Loritown,Idaho,USA,35124,2022-12-07,Residential,App,ACH,0.0,68.21
CUST000867,Angel Fry,Other,69,lauren13@example.net,299.800.2268x500,West Mariahmouth,Idaho,USA,15212,2024-01-01,Small Business,Retail,Card,77.1,30.2
CUST000868,Lauren Johnson,Other,28,bsummers@example.org,(511)020-5807,Lake Brittanyborough,Maine,USA,34962,2020-09-05,Residential,App,Bank Transfer,34.9,61.91
CUST000869,Shari Cortez,Female,57,roylopez@example.net,(873)164-5639x058,South Tammyton,Ohio,USA,87984,2021-08-13,Residential,Call Center,ACH,36.4,43.17
CUST000870,Jason Peterson,Male,44,glennbush@example.net,787.942.2286x240,South Donald,Minnesota,USA,39778,2024-05-21,Enterprise,Web,Card,14.9,18.69
CUST000871,Jeffrey Cannon,Other,23,felicia45@example.net,597.943.4908x375,South Diane,Georgia,USA,93659,2020-01-28,Enterprise,Call Center,Wallet,52.8,57.93
CUST000872,Nicholas Kim,Other,71,denisegarcia@example.com,738.940.9589x4168,Lake Kellyside,South Dakota,USA,69638,2025-05-11,Enterprise,Call Center,Bank Transfer,22.8,39.72
CUST000873,David Ramirez,Female,33,zpierce@example.net,155.584.9889x05203,West Davidborough,New Hampshire,USA,55864,2024-11-01,Residential,Retail,Card,48.0,53.22
CUST000874,Lisa Barber,Other,40,rossjohn@example.net,001-240-693-4185,South Diana,Wisconsin,USA,28478,2020-04-30,Enterprise,Retail,ACH,44.3,22.18
CUST000875,Steven Peterson,Female,56,qmartin@example.org,611.812.2957x210,Hendersonfort,Louisiana,USA,28957,2021-02-16,Enterprise,App,ACH,14.6,82.38
CUST000876,Zachary Brewer,Female,24,carneysarah@example.com,001-588-596-1690x6498,Bushmouth,Oregon,USA,92042,2021-08-15,Residential,Web,Card,56.3,32.23
CUST000877,Jennifer Taylor,Female,72,wanderson@example.com,+1-208-881-7651x928,North David,Wyoming,USA,10734,2023-02-17,Residential,Retail,ACH,15.4,18.56
CUST000878,Allison Barnett,Other,34,fergusonmichelle@example.net,460-592-6296,Yvettetown,New Hampshire,USA,59858,2023-07-30,Small Business,App,Card,66.2,67.76
CUST000879,Mr. Michael Harris,Female,32,qking@example.net,8855994580,Cruzshire,West Virginia,USA,51952,2022-07-12,Small Business,App,Bank Transfer,32.3,62.68
CUST000880,Anna Wood,Other,67,singhdiana@example.net,(460)707-2269x70710,Gillborough,Delaware,USA,95272,2020-06-04,Small Business,Call Center,ACH,61.6,56.78
CUST000881,Cynthia Wall,Female,48,georgeware@example.net,464-404-2700,West Allen,Utah,USA,97612,2024-05-25,Small Business,Retail,Wallet,15.9,51.24
CUST000882,Blake Horton,Female,74,kevin50@example.net,(792)830-7062x736,East Alice,Tennessee,USA,51565,2022-10-16,Enterprise,Retail,Bank Transfer,7.4,36.02
CUST000883,Bradley Costa,Female,60,duranbilly@example.org,(501)106-5272,Hendersonburgh,Hawaii,USA,68790,2025-02-20,Small Business,Retail,Wallet,42.1,60.98
CUST000884,James Levy,Other,71,craigprince@example.net,(417)070-7671,Zavalaborough,Maine,USA,65488,2020-08-20,Residential,Web,Bank Transfer,56.6,62.97
CUST000885,Paul Barnett,Male,49,julie34@example.org,001-690-761-4219x7590,North Brandonberg,Tennessee,USA,57891,2022-04-25,Enterprise,Call Center,Card,49.9,49.08
CUST000886,Erin Nguyen,Female,19,krichmond@example.net,243-125-3529,Bradleyport,Florida,USA,17998,2025-04-17,Residential,Retail,Card,27.2,30.33
CUST000887,Kerri Morris,Female,77,foxandrea@example.org,(054)934-9611,Rebeccaland,Indiana,USA,03775,2022-05-17,Small Business,Web,Card,43.6,29.71
CUST000888,Andrew Lewis,Male,64,matthewcosta@example.com,027-362-6642,Yvettefort,New York,USA,38816,2021-11-01,Residential,Retail,Bank Transfer,24.1,85.08
CUST000889,Casey Oconnell,Male,41,thomaslowery@example.net,+1-048-296-4873x61879,Evansfort,Missouri,USA,65305,2024-07-24,Residential,Retail,Card,10.7,31.26
CUST000890,Christopher Ballard,Other,36,vwarren@example.net,(889)035-4191,Alexanderview,North Dakota,USA,09718,2021-01-30,Small Business,Retail,Wallet,31.4,52.79
CUST000891,Danielle Molina,Male,21,fjohnson@example.net,+1-631-001-7076x25995,Lynchstad,Pennsylvania,USA,06908,2020-03-17,Residential,Web,Bank Transfer,42.5,33.73
CUST000892,Erin Anderson,Female,53,kingdeanna@example.net,937.499.9807x9622,Derekport,New York,USA,71310,2020-03-31,Residential,Retail,Wallet,19.8,5.0
CUST000893,Grace Robinson,Other,53,tammyglover@example.com,+1-388-054-7421x420,New Kathleentown,Illinois,USA,97927,2024-10-19,Enterprise,Web,Wallet,17.8,54.47
CUST000894,Teresa Brock,Male,53,smithdan@example.com,383.578.9544,Dixonside,Nebraska,USA,22829,2022-03-20,Residential,Retail,ACH,55.6,14.24
CUST000895,Joshua Gill,Female,30,david00@example.org,001-934-192-4546x16379,West Anna,South Carolina,USA,36132,2023-12-03,Residential,Call Center,Bank Transfer,0.0,23.52
CUST000896,Angela Hickman,Female,45,charlesalvarez@example.com,733-520-8884x807,North Michael,Ohio,USA,19427,2024-04-29,Enterprise,Web,Bank Transfer,28.7,35.18
CUST000897,Robert Adams,Male,23,hughesbrittany@example.net,(297)774-2326x0539,Craigton,New Mexico,USA,48471,2020-03-27,Enterprise,Web,Wallet,11.7,82.57
CUST000898,Sarah Myers,Male,28,michellechan@example.net,234-847-2826,New Nicole,Colorado,USA,56907,2022-01-17,Residential,App,Bank Transfer,31.9,5.0
CUST000899,Allison Morrison,Female,33,ucooper@example.com,036.456.5284,West Heathermouth,Michigan,USA,14972,2020-04-23,Residential,Retail,Wallet,13.6,12.06
CUST000900,Joanna Jensen,Other,49,eugenemcgee@example.com,575.634.8213,Ruthburgh,South Dakota,USA,58232,2022-09-11,Small Business,App,Wallet,35.1,54.41
CUST000901,Sara Goodwin,Female,55,trivers@example.com,+1-892-916-8643x606,Jacquelinestad,North Carolina,USA,98089,2022-09-16,Small Business,Call Center,Wallet,50.1,29.35
CUST000902,David Estrada,Other,20,bellsandra@example.org,449-290-0141x067,Riversshire,Maryland,USA,55087,2023-03-10,Residential,Retail,Card,67.4,38.59
CUST000903,Brian Hamilton,Male,58,luke67@example.net,585.797.7535x63486,Lewisfort,Alabama,USA,11828,2022-02-19,Enterprise,Retail,Bank Transfer,7.7,44.12
CUST000904,Richard Reed,Female,41,garciapeter@example.com,001-975-566-9833,Lake Steven,Alabama,USA,15378,2024-11-26,Small Business,Retail,Wallet,15.0,45.11
CUST000905,Joseph Rice,Other,61,bennettpaul@example.com,186-083-2811x3021,Port Scottview,Illinois,USA,55337,2022-06-29,Enterprise,Call Center,Wallet,38.0,39.03
CUST000906,Timothy Orozco,Male,20,lopezjustin@example.org,+1-395-621-7901,East Aaronstad,Michigan,USA,51998,2024-07-07,Small Business,Retail,ACH,19.1,48.05
CUST000907,Melissa Townsend,Male,40,joshua33@example.org,742-971-2774x263,Kimberlyview,Mississippi,USA,87745,2021-01-03,Residential,App,Card,28.2,51.07
CUST000908,Robert Brewer,Male,58,hwells@example.org,+1-949-574-1189x126,Christinefort,Minnesota,USA,22959,2020-03-26,Small Business,Web,Card,22.3,37.05
CUST000909,Trevor Carr,Female,57,johnsonvanessa@example.net,(980)867-8044x5967,Saraland,Utah,USA,96963,2024-08-12,Enterprise,App,Card,38.3,47.68
CUST000910,Zachary Villanueva,Male,29,stevendavila@example.net,941-922-9897x5627,Lake Paul,Nebraska,USA,42371,2025-02-27,Enterprise,App,Bank Transfer,23.4,53.77
CUST000911,Terry Davidson,Other,57,tiffany61@example.com,001-626-982-7207x5677,Timburgh,Virginia,USA,42108,2025-04-22,Residential,App,Bank Transfer,50.1,30.68
CUST000912,Daniel Mitchell,Female,66,owatts@example.net,(280)359-3514x35940,Lake Daniel,South Carolina,USA,03514,2020-10-20,Residential,App,Bank Transfer,13.9,72.04
CUST000913,Reginald Adams,Female,32,dyoung@example.com,+1-435-217-4233x605,Hugheshaven,New Hampshire,USA,96507,2022-03-10,Small Business,Web,ACH,39.5,54.74
CUST000914,Christopher Clark,Male,35,clarkkirsten@example.net,(587)796-3764,Mitchellshire,Montana,USA,11732,2023-12-10,Enterprise,Call Center,Bank Transfer,32.6,36.57
CUST000915,Eileen Rodriguez,Male,67,stevenmills@example.net,001-445-997-5984x5207,South Angela,Tennessee,USA,20541,2023-06-06,Enterprise,Call Center,Wallet,32.8,39.3
CUST000916,James Liu,Other,18,ohodges@example.net,903-453-4515,Jessicachester,New York,USA,77766,2020-01-17,Small Business,Retail,Card,29.8,58.36
CUST000917,Kristen Grant,Other,71,stewartalyssa@example.com,677.665.4025x041,North Brianville,California,USA,01012,2022-12-01,Residential,Retail,ACH,0.0,74.58
CUST000918,Michelle Adkins,Female,29,brianna35@example.com,031.969.2745x28381,Maryfurt,Nevada,USA,36251,2023-12-25,Residential,Retail,Card,46.1,46.18
CUST000919,Steve Adams,Other,62,sheparderika@example.com,043-817-5107x15579,New Cynthia,Michigan,USA,82550,2021-10-16,Enterprise,Retail,Card,28.6,60.32
CUST000920,Evelyn Moore,Male,59,gregory56@example.net,001-247-900-9646,Nelsontown,New Mexico,USA,97404,2020-08-26,Enterprise,App,ACH,41.2,75.07
CUST000921,Melissa Clark,Male,19,dalegarcia@example.com,+1-830-814-0113x356,Valeriehaven,Mississippi,USA,18263,2023-09-04,Enterprise,Retail,Bank Transfer,39.5,48.52
CUST000922,Douglas Barrett,Male,74,jennifer12@example.org,082.754.6268,Lake Alan,Texas,USA,13053,2024-08-15,Enterprise,App,ACH,11.8,87.36
CUST000923,Jessica Hunt,Other,44,wheelerphilip@example.com,654.582.5987x182,East Robert,Delaware,USA,38903,2021-11-29,Small Business,App,Card,50.5,57.41
CUST000924,Tanner Miller,Male,50,morgandaniel@example.net,446.564.9624x5645,Theresashire,Hawaii,USA,58718,2021-03-24,Small Business,Web,Wallet,22.0,55.51
CUST000925,Emma Ross,Female,44,bfoster@example.com,601-508-3500x2504,New Benjaminview,Arkansas,USA,52217,2020-08-20,Small Business,Retail,Bank Transfer,29.8,53.56
CUST000926,Kari Cannon,Other,20,maldonadojessica@example.net,001-840-469-4630,South Christinamouth,Louisiana,USA,50963,2020-01-19,Residential,Web,Card,33.0,45.1
CUST000927,Paul Jordan,Male,31,barryhill@example.com,001-798-144-9414,Gallagherton,California,USA,31103,2025-02-06,Residential,App,Card,50.1,56.16
CUST000928,Donald Taylor,Other,30,randywilliams@example.com,536-822-3902x771,Williamsstad,Alaska,USA,50345,2024-04-20,Enterprise,Retail,ACH,25.0,40.83
CUST000929,Mariah Clark,Female,73,joshua31@example.org,+1-825-926-2492x5378,Codyburgh,Massachusetts,USA,44495,2024-04-14,Enterprise,Web,Bank Transfer,19.8,31.84
CUST000930,Mr. Steven Kramer,Male,54,shawn16@example.com,191-353-3606x855,Watsonfurt,New Mexico,USA,80707,2021-03-16,Residential,App,Wallet,28.3,57.78
CUST000931,Jon Lee,Female,69,dakota71@example.net,124-894-8453,New Melissa,Florida,USA,26602,2023-03-19,Residential,Retail,Wallet,79.7,67.54
CUST000932,Erin Stewart,Female,30,gabrielshaw@example.com,(422)761-4598x07886,Jeremyshire,Minnesota,USA,07949,2025-07-20,Enterprise,App,Bank Transfer,0.0,63.57
CUST000933,Julia Mejia,Female,65,robert07@example.org,001-489-689-6580,North Kennethville,Pennsylvania,USA,74436,2021-05-08,Residential,Retail,ACH,0.0,33.87
CUST000934,Joshua Arnold,Male,46,kevin56@example.org,764-726-6189x370,Phillipsberg,Pennsylvania,USA,15758,2024-06-14,Residential,Call Center,Wallet,57.0,47.83
CUST000935,Sandra Campos,Male,56,ahall@example.com,(344)059-9582x346,Williamsview,California,USA,66640,2021-06-15,Small Business,Retail,ACH,8.1,46.63
CUST000936,Caroline Morris,Other,53,danielthomas@example.com,001-850-852-7616x8163,South Ashleyfurt,Wisconsin,USA,83169,2020-10-02,Residential,App,Wallet,44.4,19.62
CUST000937,Gabriel Moore,Male,42,tammywallace@example.net,001-370-023-2536,Andrewsport,Iowa,USA,12922,2020-12-08,Residential,Retail,Wallet,27.6,27.16
CUST000938,Kenneth Valdez,Other,21,operez@example.net,001-589-636-5028x1060,New Jasmine,Maryland,USA,78788,2020-10-20,Residential,Web,Bank Transfer,43.4,35.66
CUST000939,Victoria Rhodes,Male,30,emily10@example.net,099-633-9525x8357,West Clifford,Wyoming,USA,58185,2021-09-06,Small Business,App,ACH,54.3,31.05
CUST000940,Christopher Finley,Male,42,melissaday@example.org,197.454.5264x54100,East Elizabethside,Oklahoma,USA,60797,2021-02-21,Enterprise,Call Center,Wallet,58.5,45.92
CUST000941,Raymond Smith,Other,63,davisgeorge@example.org,311.827.4659,Woodfurt,North Carolina,USA,96187,2020-04-22,Enterprise,Retail,Wallet,34.7,43.63
CUST000942,Sheila Brown,Male,26,wjames@example.org,001-131-342-6651x839,Allisonshire,South Carolina,USA,19572,2023-08-08,Small Business,Web,ACH,27.9,51.4
CUST000943,Kimberly Rodriguez,Male,26,washingtonvictor@example.org,001-159-912-0415x2861,Kennethbury,New Mexico,USA,13999,2023-08-29,Small Business,Web,Bank Transfer,38.2,28.65
CUST000944,Patricia Mckinney,Female,37,jacobjohnson@example.net,+1-330-653-3780x1821,Haletown,Colorado,USA,81587,2021-06-23,Enterprise,Web,Bank Transfer,51.4,21.32
CUST000945,Joanne Larsen,Male,27,vphillips@example.org,823-511-3522,Port Pamela,New Hampshire,USA,59321,2021-06-03,Residential,Web,Card,21.8,43.13
CUST000946,Pamela Hanna,Other,27,sharon86@example.net,+1-383-092-3803x72388,North Debra,Nevada,USA,07790,2020-04-11,Small Business,App,Card,36.8,55.22
CUST000947,Rebecca Donaldson,Female,25,jdavis@example.net,070-382-7640,Howardport,Maine,USA,18227,2022-05-26,Residential,Call Center,Card,55.3,78.7
CUST000948,Phillip Brown,Female,25,williamfranco@example.com,(357)638-1877,West Jennifer,Iowa,USA,93370,2021-07-30,Residential,Retail,ACH,21.5,30.61
CUST000949,Jessica Park,Male,65,zbrown@example.com,(881)268-9837,Carlosfort,New Hampshire,USA,21057,2025-04-24,Small Business,Call Center,Bank Transfer,22.5,35.53
CUST000950,Eric Smith,Female,67,thomas94@example.org,+1-541-892-7813x1096,South Edwardfurt,New York,USA,94439,2024-11-02,Enterprise,Retail,Wallet,47.4,66.02
CUST000951,Ashley Rodriguez,Other,75,frank59@example.org,+1-020-996-4787x29236,Lake Leeton,Wyoming,USA,14563,2022-03-23,Small Business,Retail,Wallet,27.8,39.01
CUST000952,Barbara Rice,Male,52,michael13@example.net,001-145-208-6087x85126,Ryanfort,South Carolina,USA,73730,2023-04-23,Residential,App,Wallet,44.6,44.75
CUST000953,Cassandra Green,Male,27,blaircarol@example.com,(016)414-8940x9211,West Michelle,Utah,USA,66635,2025-03-12,Small Business,Call Center,Card,37.2,42.21
CUST000954,Rachel Rojas,Male,20,kristen29@example.org,592.887.9335,New Curtismouth,Idaho,USA,29763,2020-10-02,Enterprise,App,Card,57.4,78.0
CUST000955,Sherry Gutierrez,Other,27,mariagoodman@example.com,(999)737-6425,Kingfurt,Florida,USA,79119,2021-07-14,Small Business,Call Center,Bank Transfer,25.8,50.51
CUST000956,John Hernandez,Male,45,ramirezcatherine@example.net,+1-867-549-0978x7075,South Alexismouth,Maryland,USA,48428,2021-11-04,Small Business,Retail,Bank Transfer,41.0,81.66
CUST000957,Craig Cruz,Other,37,bjohnson@example.net,991.966.2124x1357,Williamville,California,USA,95801,2022-06-09,Enterprise,Retail,Bank Transfer,0.0,28.87
CUST000958,Richard Hansen,Female,66,aprilrobles@example.com,+1-980-800-7026,Lake Emmaberg,Mississippi,USA,88704,2020-06-02,Small Business,Retail,Card,0.0,39.31
CUST000959,Cindy Hall,Other,62,jjohnson@example.net,194.317.3742x249,Wagnerhaven,Connecticut,USA,10191,2025-03-11,Residential,Web,Wallet,2.9,22.25
CUST000960,Jesse Camacho,Other,59,david63@example.com,302.891.7960x31441,Jimmyville,Hawaii,USA,89456,2022-11-05,Enterprise,App,Wallet,1.5,77.42
CUST000961,Todd Jordan,Other,31,michael62@example.org,(078)319-9624x01992,Lake Shawn,Delaware,USA,59686,2023-10-02,Enterprise,Retail,Wallet,56.6,45.43
CUST000962,Julie Hall,Other,48,kaylamontgomery@example.com,583-710-4928,Juliaville,Michigan,USA,65783,2023-10-04,Residential,Retail,Wallet,31.0,89.37
CUST000963,Jeanette Adams,Male,51,cody05@example.org,037.415.3444x4480,Port Toddmouth,Wisconsin,USA,35049,2020-08-28,Enterprise,Call Center,Bank Transfer,64.9,62.84
CUST000964,Tricia Eaton,Female,35,dmoore@example.net,001-808-784-9270x0342,Kristinmouth,West Virginia,USA,96346,2023-10-09,Enterprise,Retail,Card,0.0,30.86
CUST000965,Matthew Dawson,Female,38,sandovaldaryl@example.org,(096)156-4717x795,Flemingborough,Florida,USA,06907,2022-09-15,Small Business,Web,Card,18.1,79.01
CUST000966,Melinda Rowe,Other,48,caitlyn62@example.net,857-043-8138,New Williammouth,Virginia,USA,47559,2024-11-05,Small Business,Retail,ACH,0.0,42.67
CUST000967,Debra Reyes,Male,80,jeannegarcia@example.com,918.418.5697x2310,East Johnchester,Alabama,USA,28800,2025-05-22,Residential,App,Wallet,1.7,62.62
CUST000968,Jessica Fisher,Male,37,brianamiller@example.org,839-941-1788,Sanderschester,Kentucky,USA,38116,2025-04-28,Enterprise,Web,Card,20.3,42.7
CUST000969,Gary Berry,Female,37,wstafford@example.com,927.030.9085x520,Andersentown,South Dakota,USA,75383,2022-02-26,Enterprise,App,ACH,9.2,17.89
CUST000970,Erika Riggs,Other,27,carterarthur@example.org,481.200.5524,West Shannonborough,Massachusetts,USA,06710,2022-10-06,Enterprise,Retail,Wallet,15.6,27.5
CUST000971,Gary Jordan,Male,20,martinezjorge@example.com,(359)835-5555,Ayalaville,Tennessee,USA,27587,2024-12-21,Small Business,Retail,Card,22.5,19.52
CUST000972,Meghan Trujillo,Other,18,hutchinsonstephen@example.org,001-407-084-5432x09204,Port Denisestad,Delaware,USA,54863,2022-11-29,Residential,Web,Card,39.8,41.08
CUST000973,Charles Peterson,Female,24,osbornandrew@example.com,054.118.8456,Sherryborough,Pennsylvania,USA,12272,2020-10-20,Enterprise,Web,Card,21.5,53.29
